start,end,regularity,ta,tbs,quality
0.7315436241610738,0.3199404761904762,0.7227722772277227,0.6080505269820881,0.027007792762338542,1.0000000000000002
0.6543624161073827,0.22693452380952384,0.7623762376237624,0.453132454137781,0.02140340888873074,0.7096774193548387
0.7248322147651005,0.22693452380952384,0.8514851485148515,0.3973112161429426,0.018361029071629363,0.6881720430107527
0.6946308724832213,0.234375,0.9504950495049506,0.426156184039971,0.02037149058819343,0.6989247311827957
0.6895973154362416,0.23511904761904762,0.9603960396039604,0.4794245434722407,0.02067394940041989,0.7526881720430108
0.6308724832214763,0.23363095238095238,0.9702970297029703,0.5594271498751486,0.02300466142404726,0.8494623655913979
0.7046979865771812,0.26413690476190477,0.9405940594059407,0.5575212177486729,0.022791161086005048,0.9354838709677419
0.6442953020134228,0.30952380952380953,0.900990099009901,0.6306703807908106,0.4679927409885066,1.0000000000000002
0.6174496644295302,0.22693452380952384,0.8613861386138614,0.5520221730418816,0.022951286339536706,0.9354838709677419
0.5956375838926173,0.234375,0.8910891089108911,0.5907109662075208,0.024534747180016366,0.9462365591397849
0.6677852348993287,0.234375,0.9108910891089109,0.5087209775872621,0.02151015905775184,0.9354838709677419
0.6610738255033555,0.22693452380952384,0.9603960396039604,0.5113785776952418,0.021100950076504282,0.7849462365591399
0.6174496644295302,0.21354166666666669,0.9504950495049506,0.5362883426302795,0.021652492616446646,0.8064516129032259
0.7046979865771812,0.3020833333333333,0.7623762376237624,0.6002150282399101,0.026438458527559335,0.9354838709677419
0.6661073825503356,0.22693452380952384,0.8316831683168318,0.47472370965602473,0.020869658043625235,0.7096774193548387
0.6308724832214763,0.22693452380952384,0.900990099009901,0.5258627309982756,0.022346368715083796,0.7419354838709677
0.6459731543624159,0.22693452380952384,0.9306930693069307,0.5573606447123766,0.021777034480304595,0.7311827956989247
0.575503355704698,0.23511904761904762,0.9603960396039604,0.5326300699772638,0.25760594954275345,0.9247311827956989
0.738255033557047,0.30654761904761907,0.8811881188118812,0.5723870229060928,0.025424331921858875,0.9354838709677419
0.8355704697986579,0.3392857142857143,0.8415841584158416,0.6089720765817026,0.024427997010995267,0.9677419354838711
0.7147651006711411,0.23586309523809523,0.7623762376237624,0.4880978145777046,0.019624239405045728,0.7204301075268817
0.7399328859060401,0.24181547619047622,0.8415841584158416,0.48753231823248644,0.01917944703412447,0.7741935483870968
0.6191275167785233,0.22767857142857145,0.8514851485148515,0.5510284819332063,0.022897911255026153,0.8064516129032259
0.6409395973154361,0.2760416666666667,0.9108910891089109,0.5862242297730336,0.026598583781090986,0.8924731182795699
0.6879194630872485,0.234375,0.8811881188118812,0.4651149260782247,0.02067394940041989,0.7849462365591399
0.6845637583892619,0.24404761904761907,0.9801980198019802,0.47403254745631374,0.02167028431128349,0.7419354838709677
0.6191275167785233,0.23586309523809523,0.9306930693069307,0.5533975160049429,0.02373412091235811,0.8924731182795699
0.7416107382550337,0.234375,0.9108910891089109,0.45333258864678827,0.018361029071629363,0.7526881720430108
0.6526845637583891,0.23363095238095238,0.9207920792079208,0.47893351578153687,0.022079493292531047,0.8602150537634409
0.6845637583892619,0.23660714285714285,0.9306930693069307,0.4828361387071777,0.020994199907483184,0.7849462365591399
0.8724832214765099,0.3333333333333333,0.8514851485148515,0.5210176141639381,0.0223107853254101,0.7526881720430108
0.6107382550335569,0.23586309523809523,0.6336633663366337,0.4693270593491905,0.02403657972458456,0.7311827956989247
0.6359060402684564,0.23511904761904762,0.7920792079207921,0.5311616411960598,0.022880119560189302,0.8602150537634409
0.6174496644295302,0.234375,0.9801980198019802,0.5648005287274471,0.023645162438173863,0.8494623655913979
0.6979865771812079,0.22693452380952384,0.9603960396039604,0.45809160109934355,0.019588656015372026,0.6774193548387097
0.9161073825503356,0.27455357142857145,0.8811881188118812,0.3975229863792177,0.20230936198982316,0.7311827956989247
0.8473154362416109,0.30282738095238093,0.8514851485148515,0.5096052928596196,0.020460449062377685,0.7311827956989247
0.7231543624161074,0.234375,0.8316831683168318,0.441140673615523,0.019161655339287625,0.5591397849462366
0.6157718120805367,0.1986607142857143,0.8118811881188119,0.4446639718322315,0.1573141657474291,0.6451612903225806
0.7097315436241609,0.22172619047619047,0.8613861386138614,0.4459113217953462,0.018574529409671567,0.5913978494623656
0.6526845637583891,0.22395833333333331,0.8910891089108911,0.4859312421604288,0.021172116855851686,0.6989247311827957
0.6442953020134228,0.22693452380952384,0.9405940594059407,0.5052768023159752,0.02179482617514144,0.8064516129032259
0.7365771812080535,0.3169642857142857,0.900990099009901,0.6338841686621939,0.026438458527559335,0.913978494623656
0.6661073825503356,0.30505952380952384,0.8910891089108911,0.6075455364186628,0.028359961569939154,0.8387096774193549
0.6694630872483223,0.21651785714285715,0.8415841584158416,0.47833776654542237,0.019730989574066826,0.7634408602150538
0.6057046979865772,0.21949404761904762,0.900990099009901,0.5390250656836805,0.02271999430665765,0.45161290322580655
0.6677852348993287,0.22247023809523808,0.9108910891089109,0.49654069828326486,0.020407073977867132,0.6989247311827957
0.5788590604026846,0.2254464285714286,0.9405940594059407,0.48832354768670105,0.024374621926484714,0.8709677419354839
0.6526845637583891,0.2604166666666667,0.9108910891089109,0.5562366334583011,0.02464149734903747,0.8709677419354839
0.563758389261745,0.33630952380952384,0.8316831683168318,0.663552946049787,0.035690139842721416,0.6774193548387097
0.7802013422818792,0.2544642857142857,0.7326732673267327,0.48160275161678434,0.018663487883855814,0.6129032258064516
0.5822147651006713,0.22247023809523808,0.7227722772277227,0.46974129123992636,0.024054371419421412,0.6559139784946236
0.5838926174496644,0.21949404761904762,0.8118811881188119,0.5562505963310225,0.023645162438173863,0.7956989247311829
0.6560402684563758,0.2507440476190476,0.8811881188118812,0.5131681525490388,0.02359178735366331,0.6774193548387097
0.4731543624161074,0.21651785714285715,0.8910891089108911,0.6240147447935939,0.028021919368039,0.7849462365591399
0.8288590604026846,0.32217261904761907,0.7326732673267327,0.5824658898655143,0.023075828203394655,0.8064516129032259
0.6342281879194629,0.31398809523809523,0.7128712871287128,0.6429833073856616,0.29512863395367045,0.7526881720430108
0.5805369127516777,0.21205357142857145,0.702970297029703,0.5322460909774244,0.023058036508557804,0.5376344086021505
0.6140939597315436,0.20610119047619047,0.8514851485148515,0.441641009888041,0.02108315838166744,0.7096774193548387
0.6090604026845639,0.21354166666666669,0.900990099009901,0.5115507864588061,0.022026118208020494,0.8172043010752689
0.4731543624161074,0.22247023809523808,0.9405940594059407,0.6092327168725027,0.028609045297655053,0.913978494623656
0.6073825503355703,0.2693452380952381,0.8910891089108911,0.613267987088997,0.027417001743586092,0.913978494623656
0.5536912751677852,0.2708333333333333,0.8811881188118812,0.6278242819010916,0.5696011102017579,0.7634408602150538
0.6325503355704698,0.22023809523809523,0.900990099009901,0.49105328930374137,0.02168807600612034,0.7311827956989247
0.6241610738255035,0.21875,0.9207920792079208,0.4485735761942329,0.26235633206419245,0.7311827956989247
0.5973154362416109,0.2142857142857143,0.9801980198019802,0.505272148025068,0.022631035832473403,0.7634408602150538
0.9312080536912752,0.33630952380952384,0.504950495049505,0.4935293720663423,0.020140198555314383,0.903225806451613
0.6912751677852347,0.22172619047619047,0.6732673267326733,0.43527161278161375,0.019268405508308724,0.5268817204301075
0.5436241610738253,0.22098214285714285,0.7326732673267327,0.5313152327959955,0.025459915311532577,0.7311827956989247
0.5855704697986575,0.21949404761904762,0.8811881188118812,0.5331280791043284,0.02359178735366331,0.8494623655913979
0.5318791946308723,0.22023809523809523,0.900990099009901,0.5812255213387603,0.2062591182436039,1.0000000000000002
0.6124161073825505,0.265625,0.9207920792079208,0.5976295696409912,0.15626445575205494,0.8602150537634409
0.8070469798657718,0.3087797619047619,0.7623762376237624,0.5591060038025557,0.022755577696331353,0.9569892473118279
0.5587248322147649,0.19940476190476192,0.594059405940594,0.5473539192620157,0.154716578301249,0.8709677419354839
0.5671140939597317,0.24627976190476192,0.7524752475247525,0.5921584506796429,0.026918834288154288,0.9462365591397849
0.6761744966442951,0.22767857142857145,0.7920792079207921,0.47280846894773476,0.02053161584172508,0.6559139784946236
0.6057046979865772,0.26413690476190477,0.8811881188118812,0.5686240287076664,0.3239867629790414,0.9354838709677419
0.6409395973154361,0.30505952380952384,0.8811881188118812,0.6914461114563044,0.02946304664982386,1.0000000000000002
0.5721476510067114,0.22023809523809523,0.8415841584158416,0.5831174905925145,0.024250080062626765,0.9247311827956989
0.5973154362416109,0.22023809523809523,0.8811881188118812,0.584290371901115,0.02316478667757891,1.0000000000000002
0.5687919463087248,0.22767857142857145,0.9108910891089109,0.6208009569222105,0.025032914635448177,0.8279569892473119
0.6593959731543624,0.21726190476190477,0.9504950495049506,0.48269185568905615,0.02019357363982493,0.7849462365591399
0.5469798657718119,0.29092261904761907,0.8811881188118812,0.6498158064373497,0.5596377610931217,1.0000000000000002
0.825503355704698,0.31101190476190477,0.801980198019802,0.504853261843425,0.02211507668220475,0.8172043010752689
0.6224832214765099,0.20535714285714285,0.6831683168316832,0.5029775826078458,0.2670711311959577,0.8494623655913979
0.6090604026845639,0.22395833333333331,0.7920792079207921,0.5079693096057583,0.27198163897092836,0.913978494623656
0.6610738255033555,0.22023809523809523,0.9504950495049506,0.5156488896025468,0.020460449062377685,0.8279569892473119
0.5100671140939599,0.23586309523809523,0.9207920792079208,0.6664269706849488,0.02828879479059175,1.0000000000000002
0.6392617449664431,0.2507440476190476,0.8910891089108911,0.5915673557344354,0.024232288367789914,0.9892473118279571
0.6593959731543624,0.3117559523809524,0.8613861386138614,0.7033843676331302,0.029267338006618508,1.0000000000000002
0.7063758389261743,0.3333333333333333,0.8910891089108911,0.7042593743236734,0.02932071309112906,1.0000000000000002
0.6963087248322148,0.23511904761904762,0.8712871287128713,0.4386203750893042,0.21908693022097286,0.6559139784946236
0.49664429530201337,0.20163690476190477,0.8316831683168318,0.6116855281805679,0.02565562395473793,1.0000000000000002
0.6208053691275168,0.1986607142857143,0.8217821782178218,0.5117439395314526,0.02005124008113013,0.7849462365591399
0.5251677852348995,0.20535714285714285,0.8613861386138614,0.5844811978283079,0.024819414297405973,0.9354838709677419
0.5536912751677852,0.21577380952380953,0.9207920792079208,0.5661758716905083,0.024570330569690067,0.6344086021505376
0.674496644295302,0.29836309523809523,0.8712871287128713,0.5945856633877188,0.27109205422908583,0.7849462365591399
0.5268456375838926,0.30580357142857145,0.801980198019802,0.6859912825131309,0.3014446856207523,0.8602150537634409
0.6442953020134228,0.2507440476190476,0.8316831683168318,0.6018137771665143,0.024054371419421412,0.8817204301075269
0.6375838926174495,0.2075892857142857,0.8613861386138614,0.504092285280107,0.020175781944988078,0.8172043010752689
0.6963087248322148,0.2254464285714286,0.8811881188118812,0.41233759433665884,0.019392947372166673,0.6774193548387097
0.5285234899328857,0.17633928571428573,0.8712871287128713,0.5053256723705002,0.021901576344162545,0.7419354838709677
0.7432885906040267,0.31101190476190477,0.7524752475247525,0.6322877468810434,0.025620040565064228,1.0000000000000002
0.7852348993288589,0.34226190476190477,0.7524752475247525,0.6558035516893913,0.02682987581397004,0.9677419354838711
0.5520134228187921,0.1755952380952381,0.6633663366336634,0.4673629485863756,0.020798491264277838,0.7741935483870968
0.5620805369127515,0.18080357142857142,0.7920792079207921,0.5057655028612253,0.020905241433298936,0.7634408602150538
0.5268456375838926,0.17708333333333334,0.8118811881188119,0.5611981075653172,0.02197274312350994,0.7956989247311829
0.5654362416107381,0.17857142857142858,0.9702970297029703,0.5156628524752683,0.020460449062377685,0.8387096774193549
0.6057046979865772,0.24181547619047622,0.9306930693069307,0.5651868348727401,0.02489058107675337,0.9462365591397849
0.3926174496644297,0.3162202380952381,0.8316831683168318,0.7405163004903296,0.42431413016403946,0.9354838709677419
0.6224832214765099,0.3474702380952381,0.7623762376237624,0.7366974548010174,0.21195246059139594,0.8709677419354839
0.4949664429530203,0.265625,0.7326732673267327,0.6624824591411438,0.7245489805358859,0.8064516129032259
0.6442953020134228,0.29092261904761907,0.7722772277227723,0.500266458154434,0.3897270754012027,0.7096774193548387
0.5822147651006713,0.24181547619047622,0.8118811881188119,0.5871667236817303,0.4039248478810092,0.7849462365591399
0.912751677852349,0.33035714285714285,0.7128712871287128,0.50279141097156,0.020318115503682885,0.8387096774193549
0.8305369127516777,0.375,0.702970297029703,0.6576047622704562,0.028075294452549547,1.0000000000000002
0.773489932885906,0.3087797619047619,0.8415841584158416,0.4981906444098475,0.024161121588442518,0.8064516129032259
0.6879194630872485,0.2648809523809524,0.8415841584158416,0.495626130120011,0.5636942675159236,0.7634408602150538
0.7600671140939599,0.31547619047619047,0.8415841584158416,0.538364156374866,0.025335373447674628,0.7096774193548387
0.761744966442953,0.27157738095238093,0.8811881188118812,0.466027167096025,0.3646763690709177,0.7741935483870968
0.7231543624161074,0.26413690476190477,0.9405940594059407,0.41440875379033815,0.02200832651318365,0.30107526881720437
0.651006711409396,0.3355654761904762,0.8811881188118812,0.6808575996425505,0.03193609223214603,0.7956989247311829
0.6291946308724832,0.18452380952380953,0.7524752475247525,0.3765391158243564,0.018343237376792512,0.5698924731182796
0.49832214765100646,0.18452380952380953,0.801980198019802,0.47213126962074514,0.10915204782407574,0.7741935483870968
0.5721476510067114,0.18377976190476192,0.8415841584158416,0.4252136901312743,0.02069174109525674,0.6559139784946236
0.5973154362416109,0.1830357142857143,0.9405940594059407,0.4463232265406285,0.019570864320535175,0.6559139784946236
0.575503355704698,0.18452380952380953,0.9603960396039604,0.46933636793100486,0.02067394940041989,0.5806451612903226
0.5620805369127515,0.18229166666666669,0.9801980198019802,0.44642096664967856,0.021011991602320035,0.7311827956989247
0.5453020134228188,0.18229166666666669,0.9900990099009901,0.5124839717856885,0.021723659395794043,0.6774193548387097
0.5318791946308723,0.18229166666666669,0.9900990099009901,0.47856117250896535,0.0223107853254101,0.7311827956989247
0.6006711409395971,0.2663690476190476,0.9207920792079208,0.5326882486136031,0.2719638472760915,0.6989247311827957
0.7097315436241609,0.2648809523809524,0.8910891089108911,0.5230492121449067,0.0226666192221471,0.6451612903225806
0.5889261744966441,0.18973214285714285,0.7623762376237624,0.4722429726025166,0.020620574315909336,0.7096774193548387
0.5251677852348995,0.1830357142857143,0.9306930693069307,0.4951444110111215,0.0226666192221471,0.7311827956989247
0.5285234899328857,0.18229166666666669,0.9603960396039604,0.5017721212628953,0.022435327189268044,0.8387096774193549
0.5352348993288589,0.23809523809523808,0.9405940594059407,0.6043713100199902,0.2909297939721738,0.6451612903225806
0.5536912751677852,0.18229166666666669,0.9207920792079208,0.5263351415253508,0.021350033804220188,0.8064516129032259
0.7483221476510065,0.33110119047619047,0.7227722772277227,0.5999241350582136,0.027363626659075546,0.7311827956989247
0.6023489932885906,0.18229166666666669,0.5841584158415841,0.4478637968308934,0.01932178059281927,0.7741935483870968
0.5,0.1912202380952381,0.7524752475247525,0.5558293830039259,0.02449916379034267,0.8602150537634409
0.5671140939597317,0.22023809523809523,0.801980198019802,0.5385549823020588,0.024410205316158416,0.8494623655913979
0.49832214765100646,0.1830357142857143,0.8910891089108911,0.5588407092208485,0.023787495996868663,0.7741935483870968
0.6812080536912752,0.26413690476190477,0.8217821782178218,0.5125072432402242,0.023805287691705514,0.7634408602150538
0.6375838926174495,0.1904761904761905,0.8316831683168318,0.46763289745898995,0.01862790449418212,0.6989247311827957
0.5604026845637584,0.18526785714285715,0.9306930693069307,0.48839336205030826,0.021296658719709642,0.7849462365591399
0.6761744966442951,0.2566964285714286,0.8514851485148515,0.4880349816504581,0.023271536846600008,0.8279569892473119
0.5134228187919461,0.18452380952380953,0.8118811881188119,0.518052830856087,0.424011671351813,0.6559139784946236
0.6359060402684564,0.1830357142857143,0.801980198019802,0.43299799167347364,0.017951820090381813,0.7204301075268817
0.6593959731543624,0.2931547619047619,0.801980198019802,0.6171007956510306,0.02750596021777034,0.9569892473118279
0.7466442953020134,0.3541666666666667,0.8316831683168318,0.6687610975748818,0.20869658043625233,1.0000000000000002
0.5805369127516777,0.18675595238095238,0.7128712871287128,0.48200069348934527,0.020709532790093584,0.7634408602150538
0.49832214765100646,0.21502976190476192,0.7524752475247525,0.5951674497511118,0.02682987581397004,0.8709677419354839
0.5822147651006713,0.22767857142857145,0.7821782178217822,0.540861183446549,0.024552538874853216,0.9354838709677419
0.6023489932885906,0.18229166666666669,0.900990099009901,0.4627784720428382,0.01930398889798242,0.6666666666666666
0.488255033557047,0.28125,0.8118811881188119,0.6790936233887427,0.03360851154680995,0.5806451612903226
0.7718120805369129,0.3080357142857143,0.7227722772277227,0.5489200881522698,0.024107746503931965,0.6559139784946236
0.651006711409396,0.25148809523809523,0.7524752475247525,0.541829275955235,0.02384087108137921,0.7634408602150538
0.6476510067114094,0.1830357142857143,0.8316831683168318,0.41921198200651133,0.01747144432978686,0.7204301075268817
0.6661073825503356,0.18526785714285715,0.8811881188118812,0.38444908322104854,0.016902110095007652,0.6989247311827957
0.6694630872483223,0.234375,0.9207920792079208,0.4538375792102134,0.1795182009038181,0.7634408602150538
0.6845637583892619,0.2767857142857143,0.9306930693069307,0.5253530861439433,0.09482973348041136,0.7526881720430108
0.6677852348993287,0.29538690476190477,0.9207920792079208,0.6023001505663109,0.3837846493256947,0.7419354838709677
0.5771812080536911,0.1830357142857143,0.8613861386138614,0.43336568065513803,0.08168167099597909,0.7204301075268817
0.6040268456375837,0.1755952380952381,0.8811881188118812,0.41450882104484177,0.07611287051204498,0.5913978494623656
0.5335570469798658,0.17857142857142858,0.8712871287128713,0.4542983540100207,0.08591609436714942,0.7849462365591399
0.5318791946308723,0.20907738095238093,0.9504950495049506,0.5533277016413357,0.23501049709995375,0.8172043010752689
0.5906040268456376,0.2611607142857143,0.9108910891089109,0.5304355718145451,0.10226666192221472,0.8817204301075269
0.9144295302013421,0.36532738095238093,0.7821782178217822,0.5834828524287254,0.09104010248016225,0.8279569892473119
0.6140939597315436,0.1830357142857143,0.4752475247524753,0.3717126161536475,0.07696687186421379,0.6559139784946236
0.523489932885906,0.18080357142857142,0.6732673267326733,0.5016464554084024,0.08794434757855034,0.8064516129032259
0.575503355704698,0.18452380952380953,0.9405940594059407,0.43370544389135957,0.0821086716720635,0.7419354838709677
0.6057046979865772,0.25297619047619047,0.9108910891089109,0.5752913004321509,0.09824573888908658,0.9569892473118279
0.7348993288590604,0.27157738095238093,0.8514851485148515,0.4800342555810767,0.08714372131089208,0.6881720430107527
0.4865771812080535,0.18080357142857142,0.5445544554455446,0.5235076597992605,0.2122905027932961,0.6451612903225806
0.6073825503355703,0.18080357142857142,0.6831683168316832,0.3993847027420755,0.07716258050741914,0.6451612903225806
0.5436241610738253,0.18377976190476192,0.8811881188118812,0.49028067701315536,0.08598726114649682,0.7634408602150538
0.5302013422818792,0.18229166666666669,0.9207920792079208,0.4650311488418961,0.08749955520762909,0.6451612903225806
0.7030201342281881,0.26711309523809523,0.8811881188118812,0.5360393380667472,0.08975910045190906,0.8709677419354839
0.7936241610738253,0.24627976190476192,0.8613861386138614,0.34852028456334605,0.41607657545457777,0.5806451612903226
0.7114093959731544,0.2879464285714286,0.8118811881188119,0.4629297364973204,0.0947051916165534,0.8279569892473119
0.5771812080536911,0.25,0.8514851485148515,0.5917000030252891,0.10102124328363521,0.9569892473118279
0.6224832214765099,0.2574404761904762,0.8712871287128713,0.5647120972002113,0.09724940397822299,0.9784946236559141
0.5922818791946307,0.25892857142857145,0.9108910891089109,0.524070828999025,0.10151941073906702,0.913978494623656
0.5721476510067114,0.22098214285714285,0.9504950495049506,0.5223813213997315,0.23077607372878342,0.9569892473118279
0.5385906040268456,0.23288690476190477,0.9405940594059407,0.6079551140184916,0.17494573533074761,0.913978494623656
0.6845637583892619,0.26711309523809523,0.8910891089108911,0.49282191984845636,0.19458776643063017,0.8602150537634409
0.8607382550335569,0.32142857142857145,0.8415841584158416,0.5146063284393465,0.08515105148916488,0.8064516129032259
0.5620805369127515,0.24404761904761907,0.7326732673267327,0.5386829753020053,0.10107461836814577,0.913978494623656
